

sustentacao: 0.14495964            sustentacao x: 0.0            sustentacao y: -0.14495964
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 657.89966            posicao x: -22.869804            posicao y: 657.5021


sustentacao: 0.14431503            sustentacao x: 0.0            sustentacao y: -0.14431503
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 656.65424            posicao x: -23.106934            posicao y: 656.24756


sustentacao: 0.14364374            sustentacao x: 0.0            sustentacao y: -0.14364374
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 655.3749            posicao x: -23.30648            posicao y: 654.9603


sustentacao: 0.14283241            sustentacao x: 0.0            sustentacao y: -0.14283241
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 654.06244            posicao x: -23.467827            posicao y: 653.6413


sustentacao: 0.14199327            sustentacao x: 0.0            sustentacao y: -0.14199327
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 652.7178            posicao x: -23.590347            posicao y: 652.2913


sustentacao: 0.14120932            sustentacao x: 0.0            sustentacao y: -0.14120932
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 651.34186            posicao x: -23.673447            posicao y: 650.9115


sustentacao: 0.14036854            sustentacao x: 0.0            sustentacao y: -0.14036854
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 649.93555            posicao x: -23.716568            posicao y: 649.5027


sustentacao: 0.13968235            sustentacao x: 0.0            sustentacao y: -0.13968235
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 648.49994            posicao x: -23.71907            posicao y: 648.06604


sustentacao: 0.13900867            sustentacao x: 0.0            sustentacao y: -0.13900867
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 647.0359            posicao x: -23.680351            posicao y: 646.6024


sustentacao: 0.13844591            sustentacao x: 0.0            sustentacao y: -0.13844591
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 645.54443            posicao x: -23.599762            posicao y: 645.1129


sustentacao: 0.13810074            sustentacao x: 0.0            sustentacao y: -0.13810074
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 644.0265            posicao x: -23.476562            posicao y: 643.59845


sustentacao: 0.13776028            sustentacao x: 0.0            sustentacao y: -0.13776028
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 642.48303            posicao x: -23.310036            posicao y: 642.06006


sustentacao: 0.13749507            sustentacao x: 0.0            sustentacao y: -0.13749507
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 640.915            posicao x: -23.099426            posicao y: 640.4986


sustentacao: 0.13708435            sustentacao x: 0.0            sustentacao y: -0.13708435
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 639.3235            posicao x: -22.844093            posicao y: 638.9152


sustentacao: 0.13662028            sustentacao x: 0.0            sustentacao y: -0.13662028
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 637.7097            posicao x: -22.54345            posicao y: 637.31116


sustentacao: 0.13622594            sustentacao x: 0.0            sustentacao y: -0.13622594
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 636.0748            posicao x: -22.196869            posicao y: 635.68744


sustentacao: 0.1356504            sustentacao x: 0.0            sustentacao y: -0.1356504
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 634.4201            posicao x: -21.80391            posicao y: 634.04535


sustentacao: 0.13516143            sustentacao x: 0.0            sustentacao y: -0.13516143
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 632.747            posicao x: -21.364037            posicao y: 632.3862


sustentacao: 0.13450025            sustentacao x: 0.0            sustentacao y: -0.13450025
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 631.0567            posicao x: -20.8769            posicao y: 630.7113


sustentacao: 0.13377196            sustentacao x: 0.0            sustentacao y: -0.13377196
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 629.35095            posicao x: -20.342201            posicao y: 629.0221


sustentacao: 0.13313404            sustentacao x: 0.0            sustentacao y: -0.13313404
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 627.63104            posicao x: -19.75962            posicao y: 627.31995


sustentacao: 0.1322906            sustentacao x: 0.0            sustentacao y: -0.1322906
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 625.89856            posicao x: -19.12899            posicao y: 625.6062


sustentacao: 0.13156065            sustentacao x: 0.0            sustentacao y: -0.13156065
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 624.1552            posicao x: -18.450111            posicao y: 623.88245


sustentacao: 0.13066056            sustentacao x: 0.0            sustentacao y: -0.13066056
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 622.40247            posicao x: -17.722923            posicao y: 622.1501


sustentacao: 0.12972814            sustentacao x: 0.0            sustentacao y: -0.12972814
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 620.6421            posicao x: -16.947426            posicao y: 620.41064


sustentacao: 0.12896994            sustentacao x: 0.0            sustentacao y: -0.12896994
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 618.8756            posicao x: -16.12355            posicao y: 618.6655


sustentacao: 0.12806854            sustentacao x: 0.0            sustentacao y: -0.12806854
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 617.10474            posicao x: -15.251381            posicao y: 616.91626


sustentacao: 0.1273602            sustentacao x: 0.0            sustentacao y: -0.1273602
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 615.3312            posicao x: -14.33091            posicao y: 615.16425


sustentacao: 0.12653945            sustentacao x: 0.0            sustentacao y: -0.12653945
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 613.55646            posicao x: -13.362244            posicao y: 613.41095


sustentacao: 0.12573123            sustentacao x: 0.0            sustentacao y: -0.12573123
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 611.78235            posicao x: -12.3454895            posicao y: 611.6578


sustentacao: 0.12511405            sustentacao x: 0.0            sustentacao y: -0.12511405
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 610.0104            posicao x: -11.28075            posicao y: 609.90607


sustentacao: 0.124369904            sustentacao x: 0.0            sustentacao y: -0.124369904
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 608.2423            posicao x: -10.168205            posicao y: 608.1573


sustentacao: 0.12381795            sustentacao x: 0.0            sustentacao y: -0.12381795
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 606.4797            posicao x: -9.007977            posicao y: 606.4128


sustentacao: 0.123152494            sustentacao x: 0.0            sustentacao y: -0.123152494
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 604.7241            posicao x: -7.80027            posicao y: 604.6738


sustentacao: 0.122513935            sustentacao x: 0.0            sustentacao y: -0.122513935
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 602.9773            posicao x: -6.5453377            posicao y: 602.9418


sustentacao: 0.12205579            sustentacao x: 0.0            sustentacao y: -0.12205579
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 601.24084            posicao x: -5.2433662            posicao y: 601.21796


sustentacao: 0.12149659            sustentacao x: 0.0            sustentacao y: -0.12149659
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 599.5163            posicao x: -3.8945923            posicao y: 599.50366


sustentacao: 0.12116124            sustentacao x: 0.0            sustentacao y: -0.12116124
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 597.8053            posicao x: -2.4992638            posicao y: 597.80005


sustentacao: 0.12076869            sustentacao x: 0.0            sustentacao y: -0.12076869
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 596.1094            posicao x: -1.0576248            posicao y: 596.10846


sustentacao: 0.12049289            sustentacao x: 0.0            sustentacao y: -0.12049289
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 594.43024            posicao x: 0.43003845            posicao y: 594.43005


sustentacao: 0.120419316            sustentacao x: 0.0            sustentacao y: -0.120419316
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 592.7692            posicao x: 1.9635162            posicao y: 592.766


sustentacao: 0.12031834            sustentacao x: 0.0            sustentacao y: -0.12031834
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 591.1281            posicao x: 3.5425682            posicao y: 591.1175


sustentacao: 0.12041608            sustentacao x: 0.0            sustentacao y: -0.12041608
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 589.5083            posicao x: 5.1669693            posicao y: 589.48566


sustentacao: 0.12045806            sustentacao x: 0.0            sustentacao y: -0.12045806
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 587.9114            posicao x: 6.8364067            posicao y: 587.87164


sustentacao: 0.120648175            sustentacao x: 0.0            sustentacao y: -0.120648175
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 586.339            posicao x: 8.550613            posicao y: 586.2766


sustentacao: 0.12098606            sustentacao x: 0.0            sustentacao y: -0.12098606
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 584.79254            posicao x: 10.309322            posicao y: 584.70166


sustentacao: 0.121301666            sustentacao x: 0.0            sustentacao y: -0.121301666
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 583.2736            posicao x: 12.112217            posicao y: 583.1478


sustentacao: 0.121771365            sustentacao x: 0.0            sustentacao y: -0.121771365
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 581.7838            posicao x: 13.959            posicao y: 581.61633


sustentacao: 0.12216072            sustentacao x: 0.0            sustentacao y: -0.12216072
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 580.3246            posicao x: 15.849247            posicao y: 580.10815


sustentacao: 0.12267089            sustentacao x: 0.0            sustentacao y: -0.12267089
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 578.8977            posicao x: 17.782604            posicao y: 578.6245


sustentacao: 0.12323196            sustentacao x: 0.0            sustentacao y: -0.12323196
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 577.50446            posicao x: 19.758612            posicao y: 577.1663


sustentacao: 0.12370627            sustentacao x: 0.0            sustentacao y: -0.12370627
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 576.1465            posicao x: 21.776781            posicao y: 575.7348


sustentacao: 0.12425093            sustentacao x: 0.0            sustentacao y: -0.12425093
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 574.8254            posicao x: 23.836596            posicao y: 574.33093


sustentacao: 0.12465131            sustentacao x: 0.0            sustentacao y: -0.12465131
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 573.5426            posicao x: 25.937462            posicao y: 572.9558


sustentacao: 0.12511265            sustentacao x: 0.0            sustentacao y: -0.12511265
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 572.2997            posicao x: 28.078726            posicao y: 571.6105


sustentacao: 0.12556691            sustentacao x: 0.0            sustentacao y: -0.12556691
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 571.09814            posicao x: 30.259733            posicao y: 570.2959


sustentacao: 0.12588486            sustentacao x: 0.0            sustentacao y: -0.12588486
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 569.93933            posicao x: 32.47972            posicao y: 569.0131


sustentacao: 0.12623827            sustentacao x: 0.0            sustentacao y: -0.12623827
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 568.8248            posicao x: 34.737938            posicao y: 567.7631


sustentacao: 0.12642516            sustentacao x: 0.0            sustentacao y: -0.12642516
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 567.756            posicao x: 37.033554            posicao y: 566.5469


sustentacao: 0.1266225            sustentacao x: 0.0            sustentacao y: -0.1266225
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 566.7341            posicao x: 39.36571            posicao y: 565.36523


sustentacao: 0.12679121            sustentacao x: 0.0            sustentacao y: -0.12679121
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 565.7605            posicao x: 41.733482            posicao y: 564.2192


sustentacao: 0.1268074            sustentacao x: 0.0            sustentacao y: -0.1268074
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 564.83655            posicao x: 44.13595            posicao y: 563.10956


sustentacao: 0.12693714            sustentacao x: 0.0            sustentacao y: -0.12693714
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 563.96344            posicao x: 46.57216            posicao y: 562.0372


sustentacao: 0.12699229            sustentacao x: 0.0            sustentacao y: -0.12699229
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 563.1423            posicao x: 49.041096            posicao y: 561.00287


sustentacao: 0.12711668            sustentacao x: 0.0            sustentacao y: -0.12711668
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 562.3743            posicao x: 51.541748            posicao y: 560.00745


sustentacao: 0.12728521            sustentacao x: 0.0            sustentacao y: -0.12728521
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.66046            posicao x: 54.073124            posicao y: 559.0515


sustentacao: 0.12735657            sustentacao x: 0.0            sustentacao y: -0.12735657
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.0019            posicao x: 56.634125            posicao y: 558.13586


sustentacao: 0.12750301            sustentacao x: 0.0            sustentacao y: -0.12750301
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 560.39935            posicao x: 59.22367            posicao y: 557.26117


sustentacao: 0.12755705            sustentacao x: 0.0            sustentacao y: -0.12755705
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 559.8539            posicao x: 61.840652            posicao y: 556.428


sustentacao: 0.12762317            sustentacao x: 0.0            sustentacao y: -0.12762317
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 559.3663            posicao x: 64.48394            posicao y: 555.63696


sustentacao: 0.12768473            sustentacao x: 0.0            sustentacao y: -0.12768473
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 558.93713            posicao x: 67.152435            posicao y: 554.88855


sustentacao: 0.12762171            sustentacao x: 0.0            sustentacao y: -0.12762171
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 558.5673            posicao x: 69.84497            posicao y: 554.1833


sustentacao: 0.12758964            sustentacao x: 0.0            sustentacao y: -0.12758964
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 558.2573            posicao x: 72.560394            posicao y: 553.52167


sustentacao: 0.12745434            sustentacao x: 0.0            sustentacao y: -0.12745434
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 558.0078            posicao x: 75.29759            posicao y: 552.9041


sustentacao: 0.1273135            sustentacao x: 0.0            sustentacao y: -0.1273135
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 557.81915            posicao x: 78.055405            posicao y: 552.331


sustentacao: 0.12717687            sustentacao x: 0.0            sustentacao y: -0.12717687
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 557.6918            posicao x: 80.83267            posicao y: 551.8027


sustentacao: 0.12696287            sustentacao x: 0.0            sustentacao y: -0.12696287
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 557.626            posicao x: 83.62825            posicao y: 551.3194


sustentacao: 0.12679848            sustentacao x: 0.0            sustentacao y: -0.12679848
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 557.6222            posicao x: 86.44101            posicao y: 550.88153


sustentacao: 0.12659003            sustentacao x: 0.0            sustentacao y: -0.12659003
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 557.6805            posicao x: 89.26982            posicao y: 550.48926


sustentacao: 0.12640063            sustentacao x: 0.0            sustentacao y: -0.12640063
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 557.8011            posicao x: 92.11354            posicao y: 550.1428


sustentacao: 0.12623654            sustentacao x: 0.0            sustentacao y: -0.12623654
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 557.984            posicao x: 94.971085            posicao y: 549.8424


sustentacao: 0.12605661            sustentacao x: 0.0            sustentacao y: -0.12605661
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 558.2294            posicao x: 97.84128            posicao y: 549.58813


sustentacao: 0.12593278            sustentacao x: 0.0            sustentacao y: -0.12593278
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 558.5369            posicao x: 100.72304            posicao y: 549.38


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 558.8459            posicao x: 103.491806            posicao y: 549.17957


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 559.1518            posicao x: 106.152985            posicao y: 548.9829


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 559.45087            posicao x: 108.711685            posicao y: 548.78687


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 559.7399            posicao x: 111.17288            posicao y: 548.58856


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 560.0164            posicao x: 113.54135            posicao y: 548.3856


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 560.278            posicao x: 115.82161            posicao y: 548.1759


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 560.5229            posicao x: 118.01795            posicao y: 547.9577


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 560.7493            posicao x: 120.13456            posicao y: 547.72943


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 560.95636            posicao x: 122.17535            posicao y: 547.4899


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.1429            posicao x: 124.1441            posicao y: 547.23816


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.3082            posicao x: 126.044334            posicao y: 546.97327


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.4517            posicao x: 127.87946            posicao y: 546.6945


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.5732            posicao x: 129.65274            posicao y: 546.4015


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.67224            posicao x: 131.36722            posicao y: 546.09375


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.74896            posicao x: 133.0258            posicao y: 545.77106


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.80334            posicao x: 134.63124            posicao y: 545.4332


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.83545            posicao x: 136.18616            posicao y: 545.0802


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.8455            posicao x: 137.69305            posicao y: 544.71185


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.83386            posicao x: 139.1543            posicao y: 544.32837


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.8009            posicao x: 140.57211            posicao y: 543.9299


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.7469            posicao x: 141.94867            posicao y: 543.5165


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.67236            posicao x: 143.28598            posicao y: 543.0884


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.57776            posicao x: 144.58589            posicao y: 542.6458


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
arrasto: 0.0            arrasto x: 0.0            arrasto y: 0.0
posicao: 561.46356            posicao x: 145.85031            posicao y: 542.1891


sustentacao: 0.1            sustentacao x: 0.0            sustentacao y: -0.1
peso: 0.1            peso x: 0.0            peso y: 0.1
